customer_id,date_of_birth,current_address,number_of_dependents,annual_income,employment_status,time_at_current_job_months,marital_status,education_level,time_at_current_address_months,account_id,account_type,credit_limit,current_balance,date_opened,date_closed,payment_history_status,total_payments_made,months_since_last_delinquency,is_defaulted,bureau_score_at_opening,bankruptcies,public_records
14581189,1958-02-20,"4015 Lori Plains Apt. 670
New Megan, RI 51986",4,74547.77,Self-Employed,175,Single,Master,162,10905685.0,Personal Loan,16461.34,2158.38,2017-01-28,2024-05-13,On Time,24.0,49.0,False,795.0,1.0,1.0
14581189,1958-02-20,"4015 Lori Plains Apt. 670
New Megan, RI 51986",4,74547.77,Self-Employed,175,Single,Master,162,6202968.0,Personal Loan,16972.55,2158.38,2016-10-03,2024-03-10,30-60 Days Late,133.0,45.0,True,849.0,2.0,1.0
12589774,1973-04-28,"333 Patterson Run Apt. 330
Paulburgh, FM 36001",1,38408.65,Employed,60,Single,Bachelor,31,8027451.0,Auto Loan,7271.21,678.89,2019-12-31,,60-90 Days Late,68.0,1.0,False,548.0,0.0,0.0
12589774,1973-04-28,"333 Patterson Run Apt. 330
Paulburgh, FM 36001",1,38408.65,Employed,60,Single,Bachelor,31,14569271.0,Auto Loan,7422.21,678.84,2019-12-16,2022-02-10,60-90 Days Late,68.0,1.0,False,505.0,0.0,1.0
11742012,1970-05-12,"Unit 8818 Box 3460
DPO AP 41693",3,53875.21,Self-Employed,181,Married,PhD,121,1938338.0,Mortgage,18314.59,5241.44,2021-09-27,2024-01-13,On Time,148.0,38.0,False,661.0,1.0,0.0
10394597,2004-12-28,"918 Steven Estates
West Adamland, OR 22220",0,60681.01,Unemployed,121,Divorced,High School,3,15989060.0,Credit Card,11990.73,3377.71,2022-10-26,2022-07-29,On Time,55.0,32.0,True,849.0,1.0,1.0
10394597,2004-12-28,"918 Steven Estates
West Adamland, OR 22220",0,60681.01,Unemployed,121,Divorced,High School,3,10458521.0,Personal Loan,16863.33,3377.56,2020-01-10,2022-11-30,On Time,51.0,38.0,True,826.0,1.0,1.0
6859912,1959-05-10,"3759 Olivia Haven
Port Jasonhaven, RI 85346",0,37537.01,Self-Employed,34,Single,Master,42,14514015.0,Credit Card,17013.54,6480.11,2017-02-16,,60-90 Days Late,14.0,20.0,True,387.0,1.0,1.0
6859912,1959-05-10,"3759 Olivia Haven
Port Jasonhaven, RI 85346",0,37537.01,Self-Employed,34,Single,Master,42,1510576.0,Credit Card,16995.61,6480.06,2017-09-23,2024-06-10,30-60 Days Late,14.0,20.0,False,455.0,1.0,0.0
6859912,1959-05-10,"3759 Olivia Haven
Port Jasonhaven, RI 85346",0,37537.01,Self-Employed,34,Single,Master,42,7151348.0,Personal Loan,17025.54,6480.07,2018-05-15,,30-60 Days Late,14.0,20.0,False,367.0,1.0,0.0
537199,1955-12-23,"28230 Adam Junctions Apt. 561
Lake Brianstad, VI 02782",1,54370.05,Unemployed,87,Divorced,High School,99,1013878.0,Credit Card,22972.06,5135.5,2024-07-12,2023-09-17,On Time,213.0,2.0,True,698.0,0.0,0.0
537199,1955-12-23,"28230 Adam Junctions Apt. 561
Lake Brianstad, VI 02782",1,54370.05,Unemployed,87,Divorced,High School,99,6561872.0,Credit Card,22858.27,5135.59,2022-08-24,2023-10-15,On Time,212.0,3.0,True,614.0,0.0,0.0
6406502,1987-10-23,"309 Tucker Walk Suite 044
Brandonland, MO 49286",0,71325.27,Self-Employed,162,Single,High School,164,1539883.0,Personal Loan,5028.13,-546.63,2020-05-11,2023-06-29,60-90 Days Late,34.0,26.0,False,668.0,0.0,0.0
6406502,1987-10-23,"309 Tucker Walk Suite 044
Brandonland, MO 49286",0,71325.27,Self-Employed,162,Single,High School,164,6742465.0,Personal Loan,871.69,-546.65,2020-07-19,2024-05-14,60-90 Days Late,81.0,19.0,False,584.0,0.0,0.0
192656,1980-08-26,"828 Shane Expressway Apt. 288
Markfort, TX 40985",3,50601.63,Employed,208,Married,High School,125,14254103.0,Credit Card,8764.66,3687.17,2024-04-04,2023-06-18,60-90 Days Late,270.0,14.0,True,826.0,0.0,0.0
192656,1980-08-26,"828 Shane Expressway Apt. 288
Markfort, TX 40985",3,50601.63,Employed,208,Married,High School,125,1884508.0,Credit Card,8239.28,3687.17,2024-04-03,2023-05-15,30-60 Days Late,299.0,17.0,True,849.0,0.0,0.0
2250780,1980-04-24,"047 Wilkerson Square
Ryanhaven, VI 31888",3,53104.09,Unemployed,164,Single,High School,122,15231907.0,Personal Loan,13114.01,5154.15,2022-08-21,,30-60 Days Late,236.0,37.0,False,680.0,0.0,0.0
16602071,1994-04-13,"6094 Joseph Forest Apt. 616
North Karen, OK 22049",1,46896.11,Unemployed,26,Divorced,Master,37,,,,,,,,,,,,,
11601881,1992-09-27,"0384 Riley Track
Port Devon, ND 53812",0,37352.52,Employed,218,Single,High School,62,8477052.0,Mortgage,9742.2,4392.81,2025-09-13,2022-07-29,60-90 Days Late,197.0,34.0,True,801.0,2.0,0.0
11601881,1992-09-27,"0384 Riley Track
Port Devon, ND 53812",0,37352.52,Employed,218,Single,High School,62,14837240.0,Mortgage,15361.47,4392.81,2024-07-27,2022-08-06,60-90 Days Late,186.0,37.0,True,730.0,1.0,0.0
11601881,1992-09-27,"0384 Riley Track
Port Devon, ND 53812",0,37352.52,Employed,218,Single,High School,62,2207676.0,Mortgage,9311.09,4392.81,2025-09-01,,60-90 Days Late,167.0,35.0,True,684.0,1.0,0.0
11506002,1995-12-19,"98911 James Landing Suite 353
Port Garrettton, MS 40824",4,26729.24,Self-Employed,105,Divorced,High School,59,5592891.0,Personal Loan,17695.34,1102.44,2021-12-22,,On Time,147.0,41.0,False,600.0,0.0,1.0
11506002,1995-12-19,"98911 James Landing Suite 353
Port Garrettton, MS 40824",4,26729.24,Self-Employed,105,Divorced,High School,59,14873445.0,Personal Loan,16324.99,1100.4,2021-06-21,,On Time,139.0,45.0,False,557.0,0.0,1.0
11506002,1995-12-19,"98911 James Landing Suite 353
Port Garrettton, MS 40824",4,26729.24,Self-Employed,105,Divorced,High School,59,13930814.0,Personal Loan,17599.49,1100.07,2022-02-15,2023-08-01,30-60 Days Late,191.0,47.0,False,536.0,0.0,1.0
11506002,1995-12-19,"98911 James Landing Suite 353
Port Garrettton, MS 40824",4,26729.24,Self-Employed,105,Divorced,High School,59,15236279.0,Personal Loan,14016.81,1102.93,2021-12-11,,On Time,87.0,58.0,False,625.0,1.0,1.0
11506002,1995-12-19,"98911 James Landing Suite 353
Port Garrettton, MS 40824",4,26729.24,Self-Employed,105,Divorced,High School,59,16017655.0,Personal Loan,14536.24,1102.48,2021-08-05,2023-07-27,On Time,101.0,45.0,False,608.0,1.0,1.0
3259694,2001-03-21,"049 Christina Plains Apt. 964
North Ralphtown, PA 76360",3,72781.59,Employed,172,Single,PhD,109,3712188.0,Credit Card,9248.42,2956.91,2022-04-29,2021-01-16,30-60 Days Late,60.0,11.0,True,415.0,0.0,0.0
16018354,1985-01-02,"500 Grace Harbor Apt. 198
East Robertborough, AR 89242",1,42580.18,Employed,70,Divorced,PhD,119,8500059.0,Mortgage,18312.25,5300.53,2019-09-03,2023-01-05,On Time,254.0,44.0,False,751.0,1.0,1.0
16018354,1985-01-02,"500 Grace Harbor Apt. 198
East Robertborough, AR 89242",1,42580.18,Employed,70,Divorced,PhD,119,6546784.0,Mortgage,18353.27,5300.54,2019-11-26,2023-01-31,On Time,286.0,44.0,False,711.0,0.0,1.0
3901219,1989-04-13,"14020 Oneal Walk Suite 920
Christophershire, MH 88452",1,51341.96,Employed,56,Married,Bachelor,136,,,,,,,,,,,,,
10183354,1964-05-29,"Unit 3122 Box 5865
DPO AA 41165",2,49367.18,Employed,210,Married,Master,91,15702476.0,Credit Card,17972.84,2867.97,2024-01-11,,30-60 Days Late,264.0,6.0,False,735.0,1.0,0.0
10715323,1965-09-30,"6753 Santiago Springs Suite 347
New Stephanieland, SC 98584",4,50750.56,Employed,152,Single,Master,34,9433728.0,Mortgage,21370.03,6224.75,2022-03-02,2022-10-05,30-60 Days Late,59.0,59.0,True,500.0,2.0,0.0
10715323,1965-09-30,"6753 Santiago Springs Suite 347
New Stephanieland, SC 98584",4,50750.56,Employed,152,Single,Master,34,9341646.0,Mortgage,16712.13,6224.75,2023-02-26,,60-90 Days Late,58.0,59.0,False,655.0,2.0,1.0
10715323,1965-09-30,"6753 Santiago Springs Suite 347
New Stephanieland, SC 98584",4,50750.56,Employed,152,Single,Master,34,10258091.0,Mortgage,16410.51,6224.8,2024-12-18,2022-06-05,60-90 Days Late,58.0,57.0,False,497.0,2.0,1.0
10715323,1965-09-30,"6753 Santiago Springs Suite 347
New Stephanieland, SC 98584",4,50750.56,Employed,152,Single,Master,34,12548827.0,Personal Loan,20661.24,6224.66,2023-07-13,2021-07-27,30-60 Days Late,299.0,59.0,False,600.0,2.0,1.0
10715323,1965-09-30,"6753 Santiago Springs Suite 347
New Stephanieland, SC 98584",4,50750.56,Employed,152,Single,Master,34,10466861.0,Personal Loan,20160.06,6224.67,2021-05-04,2021-12-11,30-60 Days Late,134.0,59.0,False,604.0,2.0,1.0
14091685,1970-04-25,"312 Robinson Vista Apt. 159
West Jennifershire, TN 40555",1,57744.78,Self-Employed,133,Divorced,PhD,146,1782823.0,Personal Loan,20892.91,3274.76,2021-03-23,2024-04-27,30-60 Days Late,6.0,33.0,False,755.0,2.0,0.0
9318327,1992-05-08,"Unit 1283 Box 0290
DPO AA 91437",4,48970.66,Unemployed,230,Divorced,Master,160,4939689.0,Auto Loan,13554.12,1701.52,2020-05-31,2024-09-07,30-60 Days Late,168.0,32.0,True,701.0,1.0,1.0
9318327,1992-05-08,"Unit 1283 Box 0290
DPO AA 91437",4,48970.66,Unemployed,230,Divorced,Master,160,9150444.0,Auto Loan,14007.82,1701.52,2021-02-12,2024-08-29,30-60 Days Late,123.0,24.0,False,564.0,1.0,1.0
5864685,2005-07-26,"846 Miller Cape
East Bryan, MN 96483",3,43750.78,Unemployed,40,Divorced,Master,30,3591121.0,Auto Loan,19784.18,2480.59,2018-02-01,2021-05-10,On Time,158.0,59.0,False,767.0,0.0,1.0
5864685,2005-07-26,"846 Miller Cape
East Bryan, MN 96483",3,43750.78,Unemployed,40,Divorced,Master,30,11052007.0,Credit Card,18410.23,2480.21,2019-01-06,,On Time,263.0,54.0,False,756.0,0.0,1.0
5864685,2005-07-26,"846 Miller Cape
East Bryan, MN 96483",3,43750.78,Unemployed,40,Divorced,Master,30,7124924.0,Credit Card,19297.02,2480.3,2018-07-19,2021-05-16,On Time,296.0,49.0,False,801.0,0.0,0.0
5864685,2005-07-26,"846 Miller Cape
East Bryan, MN 96483",3,43750.78,Unemployed,40,Divorced,Master,30,9658903.0,Credit Card,19508.64,2480.16,2019-01-09,,On Time,48.0,59.0,False,722.0,0.0,1.0
5864685,2005-07-26,"846 Miller Cape
East Bryan, MN 96483",3,43750.78,Unemployed,40,Divorced,Master,30,16161856.0,Credit Card,17886.03,2480.21,2018-09-30,2021-09-14,On Time,95.0,59.0,False,675.0,0.0,1.0
15917589,1985-01-30,"2479 Hall Lights Apt. 701
Brownland, ME 81471",4,45146.11,Unemployed,170,Divorced,Master,78,6059134.0,Personal Loan,14655.04,863.02,2017-06-07,2022-09-09,60-90 Days Late,70.0,5.0,True,601.0,2.0,1.0
15917589,1985-01-30,"2479 Hall Lights Apt. 701
Brownland, ME 81471",4,45146.11,Unemployed,170,Divorced,Master,78,14230453.0,Credit Card,14821.03,863.02,2017-07-03,2023-07-15,60-90 Days Late,44.0,2.0,True,445.0,2.0,1.0
8875854,1978-01-12,"4864 Kayla Alley
Oscarborough, OR 57583",0,71866.35,Self-Employed,152,Married,PhD,47,16064870.0,Credit Card,20166.2,6621.12,2020-10-07,,60-90 Days Late,217.0,59.0,False,849.0,1.0,1.0
5236141,1983-07-04,"34890 Ralph Junctions
South Kathryn, TX 13535",4,43136.19,Employed,125,Single,PhD,87,15997678.0,Mortgage,23629.78,4305.83,2025-09-13,2023-12-20,60-90 Days Late,235.0,10.0,False,492.0,2.0,0.0
11100764,1996-07-03,"9556 Rios Track
Port Curtis, ME 12052",4,48159.2,Employed,79,Divorced,High School,70,8602977.0,Personal Loan,17241.03,2792.22,2017-09-05,2024-08-30,30-60 Days Late,140.0,15.0,False,590.0,1.0,1.0
11100764,1996-07-03,"9556 Rios Track
Port Curtis, ME 12052",4,48159.2,Employed,79,Divorced,High School,70,8383316.0,Mortgage,16132.91,2792.26,2019-09-28,2024-12-23,30-60 Days Late,142.0,13.0,False,559.0,1.0,1.0
15880530,1981-07-02,"807 Hernandez Mews
Mackshire, WV 54900",1,45332.99,Employed,209,Married,Bachelor,42,2508326.0,Personal Loan,13133.58,5250.79,2021-05-22,2024-04-20,On Time,233.0,33.0,True,765.0,1.0,0.0
12382421,1958-10-26,"671 Timothy Viaduct
South Jessicamouth, UT 13288",1,48789.15,Self-Employed,191,Single,PhD,36,4577760.0,Mortgage,11712.3,3372.3,2022-12-24,2023-07-03,30-60 Days Late,251.0,59.0,True,721.0,2.0,0.0
7216838,2007-05-13,"637 Jackson Crest Suite 172
Carolineton, NH 82637",3,60846.18,Employed,167,Divorced,Bachelor,169,,,,,,,,,,,,,
5638490,1990-12-07,"32123 Kimberly Knolls
Alvarezport, NY 60576",4,44414.3,Unemployed,99,Divorced,PhD,114,15865461.0,Personal Loan,9997.69,6621.73,2019-07-14,,On Time,172.0,25.0,False,849.0,2.0,0.0
5638490,1990-12-07,"32123 Kimberly Knolls
Alvarezport, NY 60576",4,44414.3,Unemployed,99,Divorced,PhD,114,11397830.0,Credit Card,9747.38,6621.74,2019-09-20,,On Time,166.0,15.0,True,756.0,2.0,0.0
5200483,1997-02-05,"Unit 4576 Box 9112
DPO AE 10740",0,77941.65,Self-Employed,107,Married,Master,115,14256596.0,Personal Loan,17524.35,2026.47,2024-07-17,,On Time,102.0,59.0,True,419.0,1.0,1.0
5200483,1997-02-05,"Unit 4576 Box 9112
DPO AE 10740",0,77941.65,Self-Employed,107,Married,Master,115,115174.0,Personal Loan,14791.59,2026.47,2025-03-02,2023-06-06,On Time,138.0,59.0,True,559.0,0.0,1.0
5200483,1997-02-05,"Unit 4576 Box 9112
DPO AE 10740",0,77941.65,Self-Employed,107,Married,Master,115,15563583.0,Personal Loan,13464.55,2026.47,2025-09-13,2023-05-26,On Time,115.0,59.0,True,471.0,0.0,1.0
5200483,1997-02-05,"Unit 4576 Box 9112
DPO AE 10740",0,77941.65,Self-Employed,107,Married,Master,115,14265402.0,Credit Card,15542.83,2026.51,2020-05-23,2025-09-16,On Time,77.0,41.0,False,703.0,1.0,0.0
647259,1999-04-24,"1536 Craig Expressway
West Meredithmouth, DC 24798",2,34224.09,Self-Employed,234,Married,PhD,101,6843448.0,Credit Card,18795.78,3615.75,2018-11-11,,On Time,169.0,20.0,False,482.0,1.0,1.0
7789412,1999-10-05,"610 Beth Harbor Suite 666
Franciston, KY 86626",2,64907.49,Self-Employed,25,Married,High School,168,5930423.0,Credit Card,16176.37,4191.95,2019-09-22,2025-02-11,30-60 Days Late,154.0,5.0,True,434.0,1.0,1.0
7789412,1999-10-05,"610 Beth Harbor Suite 666
Franciston, KY 86626",2,64907.49,Self-Employed,25,Married,High School,168,14289816.0,Credit Card,19689.08,4191.98,2019-11-12,2024-10-23,On Time,171.0,13.0,True,535.0,1.0,1.0
10896370,1990-03-25,"USNV Gutierrez
FPO AE 20878",1,28778.93,Self-Employed,74,Divorced,Master,26,7225751.0,Mortgage,9339.06,7268.24,2018-09-06,2023-03-06,On Time,188.0,24.0,False,542.0,0.0,0.0
7757730,1957-08-14,"4888 Debbie Path Apt. 250
Hendersonbury, CT 51737",4,30045.15,Self-Employed,10,Divorced,High School,35,12856680.0,Mortgage,11976.22,2760.74,2016-11-25,,30-60 Days Late,152.0,6.0,True,535.0,0.0,1.0
7757730,1957-08-14,"4888 Debbie Path Apt. 250
Hendersonbury, CT 51737",4,30045.15,Self-Employed,10,Divorced,High School,35,289125.0,Personal Loan,12898.69,2760.82,2019-04-07,2023-03-19,30-60 Days Late,107.0,9.0,True,637.0,0.0,1.0
7757730,1957-08-14,"4888 Debbie Path Apt. 250
Hendersonbury, CT 51737",4,30045.15,Self-Employed,10,Divorced,High School,35,2603248.0,Personal Loan,12130.02,2762.22,2018-01-27,2023-02-15,30-60 Days Late,110.0,15.0,True,671.0,0.0,1.0
7757730,1957-08-14,"4888 Debbie Path Apt. 250
Hendersonbury, CT 51737",4,30045.15,Self-Employed,10,Divorced,High School,35,1437706.0,Mortgage,13731.45,2760.46,2019-12-20,2023-10-09,On Time,170.0,3.0,False,475.0,0.0,1.0
6048184,2006-03-30,"63981 Fuentes Locks
Kleinview, MT 09018",2,35687.06,Employed,157,Divorced,High School,111,12235901.0,Mortgage,21072.31,5787.74,2018-08-27,2024-08-24,30-60 Days Late,280.0,15.0,False,644.0,2.0,0.0
10737363,1994-08-27,"Unit 4227 Box 8604
DPO AE 31362",0,56700.68,Self-Employed,71,Single,High School,4,9281798.0,Personal Loan,13483.63,6347.09,2020-01-15,,30-60 Days Late,82.0,37.0,False,369.0,2.0,0.0
15439102,1963-12-17,"304 Sara Via Suite 860
West Heather, VA 64044",0,49140.18,Unemployed,55,Single,PhD,113,12589371.0,Auto Loan,14116.78,5296.35,2021-10-22,2024-08-17,30-60 Days Late,276.0,43.0,False,740.0,0.0,1.0
15439102,1963-12-17,"304 Sara Via Suite 860
West Heather, VA 64044",0,49140.18,Unemployed,55,Single,PhD,113,2572227.0,Credit Card,13531.7,5296.33,2018-09-02,2024-04-04,30-60 Days Late,250.0,27.0,False,807.0,0.0,1.0
15439102,1963-12-17,"304 Sara Via Suite 860
West Heather, VA 64044",0,49140.18,Unemployed,55,Single,PhD,113,12640653.0,Credit Card,13951.55,5296.38,2020-03-12,,60-90 Days Late,217.0,26.0,False,849.0,0.0,1.0
6239508,2003-08-26,"02024 Bell Island Apt. 766
Jeanettestad, DC 70971",4,44626.45,Employed,49,Divorced,PhD,30,15981079.0,Credit Card,16676.04,2078.71,2019-12-27,2023-05-14,30-60 Days Late,155.0,30.0,True,414.0,0.0,0.0
6239508,2003-08-26,"02024 Bell Island Apt. 766
Jeanettestad, DC 70971",4,44626.45,Employed,49,Divorced,PhD,30,9900562.0,Credit Card,16824.0,2078.63,2019-03-23,,30-60 Days Late,53.0,34.0,True,581.0,0.0,0.0
6239508,2003-08-26,"02024 Bell Island Apt. 766
Jeanettestad, DC 70971",4,44626.45,Employed,49,Divorced,PhD,30,7443619.0,Credit Card,16864.32,2080.99,2018-08-21,2022-05-31,30-60 Days Late,127.0,32.0,True,354.0,0.0,0.0
6239508,2003-08-26,"02024 Bell Island Apt. 766
Jeanettestad, DC 70971",4,44626.45,Employed,49,Divorced,PhD,30,1948412.0,Personal Loan,16022.02,2078.15,2016-03-17,2022-11-04,On Time,46.0,33.0,True,582.0,0.0,1.0
6239508,2003-08-26,"02024 Bell Island Apt. 766
Jeanettestad, DC 70971",4,44626.45,Employed,49,Divorced,PhD,30,10338694.0,Auto Loan,16160.45,2078.07,2019-08-19,,On Time,47.0,35.0,True,582.0,0.0,1.0
6239508,2003-08-26,"02024 Bell Island Apt. 766
Jeanettestad, DC 70971",4,44626.45,Employed,49,Divorced,PhD,30,11177894.0,Auto Loan,16523.91,2078.14,2015-09-21,2024-03-26,30-60 Days Late,174.0,30.0,True,582.0,0.0,1.0
6239508,2003-08-26,"02024 Bell Island Apt. 766
Jeanettestad, DC 70971",4,44626.45,Employed,49,Divorced,PhD,30,4186417.0,Auto Loan,16140.56,2078.03,2020-07-03,,30-60 Days Late,46.0,28.0,True,582.0,0.0,0.0
8770014,1967-06-12,"667 Daniels Viaduct Suite 045
Griffinland, AK 67737",4,52658.87,Employed,72,Single,Bachelor,102,10799901.0,Personal Loan,15734.82,1611.36,2021-08-10,,30-60 Days Late,70.0,15.0,False,566.0,2.0,0.0
15032245,1977-11-27,"99019 Heather Hills
East Carriefort, WV 31544",2,23669.1,Self-Employed,45,Married,Bachelor,8,2904147.0,Personal Loan,9012.67,2284.66,2022-04-26,,On Time,132.0,39.0,False,469.0,1.0,0.0
15032245,1977-11-27,"99019 Heather Hills
East Carriefort, WV 31544",2,23669.1,Self-Employed,45,Married,Bachelor,8,8541549.0,Mortgage,8965.53,2284.63,2021-08-14,2024-09-20,On Time,148.0,38.0,False,560.0,1.0,0.0
1150522,1958-06-11,"80851 Jonathan Canyon
East Jenniferland, NJ 20746",1,73266.51,Self-Employed,104,Single,Bachelor,149,9072921.0,Personal Loan,15850.53,3356.83,2019-03-07,,60-90 Days Late,243.0,20.0,True,800.0,0.0,1.0
1150522,1958-06-11,"80851 Jonathan Canyon
East Jenniferland, NJ 20746",1,73266.51,Self-Employed,104,Single,Bachelor,149,7776442.0,Personal Loan,13960.73,3356.82,2020-07-29,2021-01-04,60-90 Days Late,181.0,16.0,True,831.0,1.0,0.0
1150522,1958-06-11,"80851 Jonathan Canyon
East Jenniferland, NJ 20746",1,73266.51,Self-Employed,104,Single,Bachelor,149,1069798.0,Personal Loan,13842.41,3356.82,2019-09-10,2021-01-09,60-90 Days Late,186.0,16.0,True,849.0,1.0,0.0
12354699,1961-02-14,"8052 Alejandra Lane
Princeport, DE 80276",4,59298.45,Self-Employed,142,Divorced,Master,132,12560106.0,Personal Loan,14754.85,6088.68,2021-08-02,,On Time,118.0,30.0,False,775.0,0.0,1.0
12354699,1961-02-14,"8052 Alejandra Lane
Princeport, DE 80276",4,59298.45,Self-Employed,142,Divorced,Master,132,12267438.0,Personal Loan,13747.85,6088.68,2021-02-08,2023-10-14,On Time,71.0,35.0,False,661.0,0.0,0.0
12354699,1961-02-14,"8052 Alejandra Lane
Princeport, DE 80276",4,59298.45,Self-Employed,142,Divorced,Master,132,537154.0,Personal Loan,13322.14,6088.68,2020-09-17,,On Time,63.0,36.0,False,819.0,0.0,0.0
6469020,1974-05-21,"2645 Michael Forge
Lake Shawn, UT 66384",4,50403.11,Unemployed,55,Divorced,PhD,6,10472044.0,Mortgage,13973.56,4782.06,2017-09-02,2022-04-22,30-60 Days Late,278.0,23.0,False,849.0,0.0,1.0
6469020,1974-05-21,"2645 Michael Forge
Lake Shawn, UT 66384",4,50403.11,Unemployed,55,Divorced,PhD,6,11676939.0,Mortgage,15879.73,4782.05,2018-08-09,,30-60 Days Late,201.0,19.0,False,814.0,0.0,1.0
6469020,1974-05-21,"2645 Michael Forge
Lake Shawn, UT 66384",4,50403.11,Unemployed,55,Divorced,PhD,6,392374.0,Mortgage,13514.8,4782.04,2017-08-08,,30-60 Days Late,184.0,27.0,False,824.0,0.0,0.0
497420,1978-07-18,"2812 Jackson Point Suite 239
Martinezville, OR 56770",0,56838.76,Unemployed,120,Married,PhD,111,4782212.0,Personal Loan,20980.41,4854.04,2020-01-15,,60-90 Days Late,136.0,12.0,True,675.0,0.0,1.0
497420,1978-07-18,"2812 Jackson Point Suite 239
Martinezville, OR 56770",0,56838.76,Unemployed,120,Married,PhD,111,1483437.0,Mortgage,19881.07,4854.18,2021-04-08,2021-12-14,30-60 Days Late,133.0,18.0,True,614.0,2.0,1.0
497420,1978-07-18,"2812 Jackson Point Suite 239
Martinezville, OR 56770",0,56838.76,Unemployed,120,Married,PhD,111,5736405.0,Mortgage,14414.31,4854.14,2021-02-18,2023-10-21,On Time,137.0,7.0,True,612.0,1.0,1.0
5154484,1965-01-04,"PSC 0173, Box 3658
APO AP 06205",3,19426.74,Self-Employed,143,Divorced,Master,173,794573.0,Credit Card,14468.63,2918.91,2022-06-21,2022-10-19,60-90 Days Late,109.0,3.0,True,434.0,0.0,1.0
5154484,1965-01-04,"PSC 0173, Box 3658
APO AP 06205",3,19426.74,Self-Employed,143,Divorced,Master,173,7548112.0,Mortgage,14601.46,2918.93,2020-10-08,2022-10-19,60-90 Days Late,73.0,5.0,True,505.0,1.0,1.0
5154484,1965-01-04,"PSC 0173, Box 3658
APO AP 06205",3,19426.74,Self-Employed,143,Divorced,Master,173,6412057.0,Mortgage,16543.31,2918.92,2019-01-25,2022-10-19,60-90 Days Late,181.0,3.0,False,523.0,1.0,1.0
5154484,1965-01-04,"PSC 0173, Box 3658
APO AP 06205",3,19426.74,Self-Employed,143,Divorced,Master,173,12787296.0,Credit Card,10610.44,2918.95,2022-05-28,2022-10-19,30-60 Days Late,8.0,35.0,True,300.0,0.0,1.0
12943547,1988-09-03,"USCGC Lucero
FPO AP 18699",2,42466.06,Unemployed,129,Single,PhD,147,14287302.0,Credit Card,8482.45,8634.32,2025-09-13,,On Time,279.0,49.0,False,801.0,1.0,0.0
12943547,1988-09-03,"USCGC Lucero
FPO AP 18699",2,42466.06,Unemployed,129,Single,PhD,147,16372663.0,Credit Card,11066.4,8634.32,2025-09-13,2024-08-12,On Time,299.0,50.0,False,793.0,1.0,0.0
2705672,2001-06-02,"6472 Jones Oval
Port Yvonne, RI 64695",1,38190.61,Employed,56,Divorced,PhD,116,8286592.0,Credit Card,21452.59,5455.0,2025-09-13,2023-05-01,60-90 Days Late,289.0,21.0,False,545.0,0.0,0.0
2705672,2001-06-02,"6472 Jones Oval
Port Yvonne, RI 64695",1,38190.61,Employed,56,Divorced,PhD,116,3409016.0,Credit Card,21670.11,5455.11,2023-06-30,,60-90 Days Late,299.0,33.0,False,632.0,1.0,0.0
2705672,2001-06-02,"6472 Jones Oval
Port Yvonne, RI 64695",1,38190.61,Employed,56,Divorced,PhD,116,15524661.0,Credit Card,20983.78,5455.14,2023-07-07,2023-05-07,60-90 Days Late,257.0,33.0,True,673.0,0.0,0.0
3239047,1981-12-11,"347 Powell Forest Suite 409
Port Tammy, KS 28505",4,57384.95,Self-Employed,6,Single,PhD,31,4579222.0,Mortgage,16395.56,1829.57,2019-08-12,2022-12-07,30-60 Days Late,171.0,28.0,True,600.0,0.0,0.0
